FLIGHT_ID,DATETIME,AIRLINE_CODE,ORIGIN_IATA,DEST_IATA,DISTANCE,TOTAL_DELAY,CANCELLATION_REASON,AIR_SYSTEM_DELAY,WEATHER_DELAY,SECURITY_DELAY,AIRLINE_DELAY,LATE_AIRCRAFT_DELAY
340,2015-06-10,EV,EWR,MEM,946,28.0,,False,False,False,False,False
341,2015-07-23,WN,ATL,MSY,425,83.0,,False,False,False,False,True
342,2015-03-18,DL,BNA,DTW,456,74.0,,False,False,False,True,True
343,2015-08-02,DL,MSP,MCO,1310,15.0,,False,False,False,False,False
344,2015-09-16,WN,DAL,STL,546,21.0,,False,False,False,False,False
345,2015-09-18,UA,MCO,EWR,937,3.0,,False,False,False,False,False
346,2015-11-20,MQ,ORD,DTW,235,55.0,,False,False,False,False,True
347,2015-07-26,WN,FLL,PHX,1972,15.0,,False,False,False,False,False
348,2015-11-02,F9,DEN,SFO,967,0.0,,False,False,False,False,False
349,2015-05-03,US,LAX,CLT,2125,0.0,,False,False,False,False,False
350,2015-05-18,AA,LAX,DCA,2311,145.0,,False,False,False,True,True
351,2015-07-04,EV,EWR,MSY,1167,0.0,,False,False,False,False,False
352,2015-11-11,AA,PHL,LAS,2176,0.0,,False,False,False,False,False
353,2015-04-04,WN,ATL,IND,432,0.0,,False,False,False,False,False
354,2015-04-26,AS,PSG,WRG,31,11.0,,False,False,False,False,False
355,2015-09-07,AA,LGA,CLT,544,0.0,,False,False,False,False,False
356,2015-08-15,UA,DCA,ORD,612,3.0,,False,False,False,False,False
357,2015-06-17,AA,MCO,ORD,1005,111.0,,False,False,False,True,False
358,2015-06-16,OO,PHX,BFL,425,211.0,,True,False,False,False,True
359,2015-04-27,DL,ATL,SRQ,444,0.0,,False,False,False,False,False
360,2015-06-12,WN,HOU,ATL,696,1.0,,False,False,False,False,False
361,2015-01-21,AA,DFW,TUS,813,11.0,,False,False,False,False,False
362,2015-05-29,VX,SFO,DCA,2442,52.0,,False,False,False,True,False
363,2015-09-11,WN,BUR,SMF,358,0.0,,False,False,False,False,False
364,2015-07-15,NK,FLL,MSY,674,1.0,,False,False,False,False,False
365,2015-02-11,UA,BOI,DEN,649,0.0,,False,False,False,False,False
366,2015-02-13,UA,PHX,ORD,1440,13.0,,False,False,False,False,False
367,2015-09-11,WN,STL,PHL,814,0.0,,False,False,False,False,False
368,2015-07-27,MQ,CVG,JFK,589,12.0,,False,False,False,False,False
369,2015-04-14,WN,MDW,AUS,972,10.0,,False,False,False,False,False
370,2015-12-05,DL,PDX,MSP,1426,11.0,,False,False,False,False,False
371,2015-08-05,DL,ATL,ELP,1282,3.0,,False,False,False,False,False
372,2015-07-24,DL,SLC,ATL,1590,1.0,,False,False,False,False,False
373,2015-07-31,WN,BNA,LAS,1587,0.0,,False,False,False,False,False
374,2015-08-17,WN,CMH,BWI,337,37.0,,True,False,False,False,True
375,2015-09-16,UA,SFO,IAD,2419,27.0,,False,False,False,False,False
376,2015-07-26,WN,HOU,BNA,670,16.0,,False,False,False,False,False
377,2015-05-04,UA,EWR,ORD,719,0.0,,False,False,False,False,False
378,2015-12-17,OO,MSP,INL,255,0.0,,False,False,False,False,False
379,2015-04-03,WN,MDW,EWR,711,140.0,,True,False,False,False,True
380,2015-01-23,DL,BHM,ATL,134,28.0,,True,False,False,False,True
381,2015-07-13,AA,SFO,DFW,1464,0.0,,False,False,False,False,False
382,2015-03-14,US,CLT,LGA,544,22.0,,False,False,False,False,False
383,2015-08-14,WN,SFO,SNA,372,0.0,,False,False,False,False,False
384,2015-01-03,DL,ATL,JAX,270,113.0,,True,False,False,True,False
385,2015-07-29,WN,DCA,BNA,562,0.0,,False,False,False,False,False
386,2015-12-31,HA,HNL,OGG,100,10.0,,False,False,False,False,False
387,2015-08-02,WN,BNA,MSY,471,5.0,,False,False,False,False,False
388,2015-09-25,UA,DEN,IAH,862,5.0,,False,False,False,False,False
389,2015-12-07,DL,SLC,LAX,590,0.0,,False,False,False,False,False
390,2015-04-21,NK,BWI,MYR,399,0.0,,False,False,False,False,False
391,2015-05-13,OO,RNO,SFO,192,0.0,,False,False,False,False,False
392,2015-11-04,EV,IAH,MEM,468,0.0,,False,False,False,False,False
393,2015-07-18,OO,BUR,PHX,369,3.0,,False,False,False,False,False
394,2015-07-29,AA,STX,MIA,1139,64.0,,True,False,False,True,True
395,2015-02-25,DL,GEG,MSP,1175,5.0,,False,False,False,False,False
396,2015-07-30,AS,HNL,SJC,2417,9.0,,False,False,False,False,False
397,2015-08-27,AA,CLT,BOS,728,47.0,,False,False,False,False,True
398,2015-06-30,OO,DEN,SBA,916,0.0,,False,False,False,False,False
399,2015-04-11,DL,ELP,ATL,1282,0.0,,False,False,False,False,False
400,2015-05-27,WN,BWI,RDU,255,17.0,,False,False,False,False,False
401,2015-05-14,MQ,LRD,DFW,396,3.0,,False,False,False,False,False
402,2015-05-16,DL,ATL,DCA,547,0.0,,False,False,False,False,False
403,2015-07-09,DL,ATL,DEN,1199,0.0,,False,False,False,False,False
404,2015-06-09,WN,ATL,RDU,356,27.0,,False,False,False,False,False
405,2015-12-08,EV,MGM,ATL,147,4.0,,False,False,False,False,False
406,2015-05-08,AA,MSP,MIA,1501,0.0,,False,False,False,False,False
407,2015-09-19,UA,SEA,DEN,1024,2.0,,False,False,False,False,False
408,2015-11-08,DL,MSP,BOS,1124,0.0,,False,False,False,False,False
409,2015-01-11,DL,SLC,PHX,507,0.0,,False,False,False,False,False
410,2015-08-01,AA,PHX,BWI,1999,222.0,,False,False,True,False,True
411,2015-08-01,OO,BIS,DEN,516,0.0,,False,False,False,False,False
412,2015-09-01,AA,ORD,SFO,1846,0.0,,False,False,False,False,False
413,2015-06-17,EV,BRO,DFW,482,201.0,,True,False,False,False,True
414,2015-08-19,WN,SAN,SAT,1129,0.0,,False,False,False,False,False
415,2015-02-15,DL,SFO,JFK,2586,0.0,,False,False,False,False,False
416,2015-06-16,MQ,ROW,DFW,435,3.0,,False,False,False,False,False
417,2015-02-10,WN,PHX,MDW,1444,5.0,,False,False,False,False,False
418,2015-05-21,MQ,ORD,LSE,215,0.0,,False,False,False,False,False
419,2015-11-08,WN,JAX,HOU,816,6.0,,False,False,False,False,False
420,2015-05-17,WN,RDU,MCO,534,98.0,,False,False,False,True,False
421,2015-05-07,WN,BWI,DEN,1491,12.0,,False,False,False,False,False
422,2015-04-15,DL,PVD,ATL,903,0.0,,False,False,False,False,False
423,2015-04-21,UA,TPA,DEN,1506,0.0,,False,False,False,False,False
424,2015-03-05,DL,PHX,MSP,1276,0.0,,False,False,False,False,False
425,2015-03-02,B6,BOS,BWI,369,0.0,,False,False,False,False,False
426,2015-06-23,DL,ATL,BHM,134,0.0,,False,False,False,False,False
427,2015-12-18,F9,SLC,DEN,391,2.0,,False,False,False,False,False
428,2015-03-27,DL,ATL,FLL,581,60.0,,True,False,False,True,True
429,2015-01-07,UA,IAH,EWR,1400,0.0,,False,False,False,False,False
430,2015-02-08,MQ,ORD,CVG,265,4.0,,False,False,False,False,False
431,2015-07-07,B6,BOS,RDU,612,0.0,,False,False,False,False,False
432,2015-08-01,EV,CHA,ATL,106,2.0,,False,False,False,False,False
433,2015-08-15,OO,SEA,GEG,224,11.0,,False,False,False,False,False
434,2015-12-17,DL,DCA,MSP,931,0.0,,False,False,False,False,False
435,2015-03-08,DL,ATL,CMH,447,0.0,,False,False,False,False,False
436,2015-12-28,DL,TPA,ATL,406,0.0,,False,False,False,False,False
437,2015-01-03,WN,PVD,FLL,1188,0.0,,False,False,False,False,False
438,2015-08-26,UA,LAX,JFK,2475,0.0,,False,False,False,False,False
439,2015-05-28,WN,MCI,MDW,405,0.0,,False,False,False,False,False
440,2015-11-16,OO,DEN,BIS,516,0.0,,False,False,False,False,False
441,2015-02-14,US,PHX,ORD,1440,1.0,,False,False,False,False,False
442,2015-09-25,AA,PIT,PHX,1814,0.0,,False,False,False,False,False
443,2015-08-09,OO,IAH,ONT,1334,0.0,,False,False,False,False,False
444,2015-07-29,DL,ATL,TPA,406,0.0,,False,False,False,False,False
445,2015-12-02,DL,DTW,PHX,1671,0.0,,False,False,False,False,False
446,2015-02-28,MQ,DFW,LEX,785,1615.0,Weather,False,False,False,False,False
447,2015-11-05,WN,DEN,RDU,1436,25.0,,False,False,False,False,False
448,2015-07-20,MQ,MLI,ORD,139,75.0,,True,False,False,False,True
449,2015-08-16,DL,BWI,DTW,409,0.0,,False,False,False,False,False
450,2015-04-25,DL,SLC,OAK,588,0.0,,False,False,False,False,False
451,2015-01-07,DL,LAX,JFK,2475,0.0,,False,False,False,False,False
452,2015-08-11,UA,IAD,LAX,2288,9.0,,False,False,False,False,False
453,2015-11-19,DL,ATL,MKE,669,0.0,,False,False,False,False,False
454,2015-08-26,UA,ORD,BWI,622,0.0,,False,False,False,False,False
455,2015-12-20,WN,DAL,LAS,1067,18.0,,False,False,False,False,False
456,2015-07-11,DL,MSO,SLC,436,0.0,,False,False,False,False,False
457,2015-09-21,WN,LAX,RNO,391,0.0,,False,False,False,False,False
458,2015-12-18,WN,PHX,DEN,602,0.0,,False,False,False,False,False
459,2015-06-09,WN,MDW,BUF,468,0.0,,False,False,False,False,False
460,2015-04-03,WN,MCI,MDW,405,0.0,,False,False,False,False,False
461,2015-12-11,WN,LAX,SFO,337,1.0,,False,False,False,False,False
462,2015-01-08,DL,SLC,BWI,1865,12.0,,False,False,False,False,False
463,2015-06-25,OO,LAX,SAN,109,0.0,,False,False,False,False,False
464,2015-08-22,WN,ATL,AUS,813,0.0,,False,False,False,False,False
465,2015-09-10,WN,DEN,LAS,628,1.0,,False,False,False,False,False
466,2015-12-27,AA,CLT,ALB,646,34.0,,True,False,False,True,False
467,2015-09-02,HA,PHX,HNL,2917,0.0,,False,False,False,False,False
468,2015-05-02,EV,CSG,ATL,83,0.0,,False,False,False,False,False
469,2015-03-16,WN,OAK,SLC,588,1.0,,False,False,False,False,False
470,2015-12-29,WN,SFO,SNA,372,0.0,,False,False,False,False,False
471,2015-09-21,DL,SDF,ATL,321,2.0,,False,False,False,False,False
472,2015-07-16,WN,STL,OKC,462,0.0,,False,False,False,False,False
473,2015-07-28,EV,IAH,XNA,438,344.0,,False,False,False,True,False
474,2015-08-20,EV,BWI,EWR,169,633.0,,True,False,False,False,True
475,2015-04-20,OO,DSM,DEN,589,0.0,,False,False,False,False,False
476,2015-09-23,WN,LAX,SAT,1211,0.0,,False,False,False,False,False
477,2015-12-14,WN,SEA,SJC,697,0.0,,False,False,False,False,False
478,2015-07-24,WN,MKE,DAL,850,0.0,,False,False,False,False,False
479,2015-04-19,DL,MDW,ATL,591,3.0,,False,False,False,False,False
480,2015-01-16,AA,MIA,SJU,1045,0.0,,False,False,False,False,False
481,2015-03-10,B6,PBI,LGA,1035,0.0,,False,False,False,False,False
482,2015-03-20,OO,SLC,SJC,584,7.0,,False,False,False,False,False
483,2015-12-05,F9,ORD,DEN,888,0.0,,False,False,False,False,False
484,2015-09-29,EV,ATL,MGM,147,0.0,,False,False,False,False,False
485,2015-06-03,DL,FLL,ATL,581,56.0,,True,False,False,False,True
486,2015-01-29,AA,CLT,MIA,650,0.0,,False,False,False,False,False
487,2015-11-30,AA,ATL,DFW,731,0.0,,False,False,False,False,False
488,2015-08-10,DL,SEA,ATL,2182,1615.0,,False,False,False,False,False
489,2015-09-07,B6,SRQ,LGA,1047,0.0,,False,False,False,False,False
490,2015-12-20,AA,PHX,ONT,325,0.0,,False,False,False,False,False
491,2015-08-31,DL,BUF,ATL,712,0.0,,False,False,False,False,False
492,2015-09-14,B6,AUS,JFK,1521,0.0,,False,False,False,False,False
493,2015-05-07,EV,IAH,LFT,201,2.0,,False,False,False,False,False
494,2015-12-19,WN,HOU,BWI,1246,0.0,,False,False,False,False,False
495,2015-02-19,B6,JFK,PBI,1028,0.0,,False,False,False,False,False
496,2015-04-25,AS,PDX,LAS,763,0.0,,False,False,False,False,False
497,2015-07-03,DL,ATL,STL,484,42.0,,True,False,False,False,False
498,2015-11-15,WN,PHL,ATL,666,2.0,,False,False,False,False,False
499,2015-11-07,UA,ORD,SNA,1726,0.0,,False,False,False,False,False
500,2015-02-18,DL,JAN,ATL,341,0.0,,False,False,False,False,False
501,2015-03-06,OO,MTJ,ORD,1081,0.0,,False,False,False,False,False
502,2015-12-29,B6,JFK,BUF,301,60.0,,False,False,False,True,True
503,2015-07-27,UA,SEA,SFO,679,1.0,,False,False,False,False,False
504,2015-12-08,OO,SFO,SMF,86,0.0,,False,False,False,False,False
505,2015-07-12,AA,JAX,DFW,918,1.0,,False,False,False,False,False
506,2015-03-08,US,ORD,CLT,599,0.0,,False,False,False,False,False
507,2015-01-08,HA,OAK,HNL,2409,0.0,,False,False,False,False,False
508,2015-12-29,WN,ATL,OAK,2130,9.0,,False,False,False,False,False
509,2015-12-22,WN,ISP,FLL,1092,25.0,,False,False,False,False,False
510,2015-06-29,EV,ORD,PWM,900,26.0,,False,False,False,False,False
511,2015-08-25,WN,AUS,PHX,872,0.0,,False,False,False,False,False
512,2015-09-07,OO,ORD,STL,258,0.0,,False,False,False,False,False
513,2015-12-07,UA,DEN,IAH,862,0.0,,False,False,False,False,False
514,2015-07-04,WN,BWI,LAS,2106,0.0,,False,False,False,False,False
515,2015-09-25,EV,FNT,ORD,223,8.0,,False,False,False,False,False
516,2015-11-10,AA,DFW,MEM,431,0.0,,False,False,False,False,False
517,2015-01-15,EV,BPT,DFW,270,6.0,,False,False,False,False,False
518,2015-01-03,UA,ORD,MCO,1005,15.0,,False,False,False,False,False
519,2015-04-22,OO,DAY,MSP,574,10.0,,False,False,False,False,False
520,2015-11-28,UA,DEN,SNA,846,0.0,,False,False,False,False,False
521,2015-08-25,OO,BIS,DEN,516,881.0,,False,False,False,True,True
522,2015-02-20,MQ,RDU,LGA,431,1615.0,National Air System,False,False,False,False,False
523,2015-08-06,EV,MAF,IAH,429,0.0,,False,False,False,False,False
524,2015-02-05,MQ,DFW,AMA,312,1615.0,Weather,False,False,False,False,False
525,2015-03-26,WN,STL,PHL,814,24.0,,False,False,False,False,False
526,2015-09-20,AA,PHX,BOS,2300,11.0,,False,False,False,False,False
527,2015-03-18,US,SAN,PHL,2370,0.0,,False,False,False,False,False
528,2015-04-14,F9,CLE,MCO,895,4.0,,False,False,False,False,False
529,2015-11-08,B6,ORH,MCO,1091,0.0,,False,False,False,False,False
530,2015-09-06,UA,RSW,ORD,1120,0.0,,False,False,False,False,False
531,2015-02-18,OO,LAX,PHX,370,152.0,,False,False,False,True,False
532,2015-01-22,DL,MSP,SNA,1522,0.0,,False,False,False,False,False
533,2015-12-09,AA,LAX,PHX,370,0.0,,False,False,False,False,False
534,2015-01-07,US,CLT,BUF,546,0.0,,False,False,False,False,False
535,2015-09-20,WN,SLC,LAX,590,0.0,,False,False,False,False,False
536,2015-11-01,MQ,ORD,DBQ,147,0.0,,False,False,False,False,False
537,2015-09-24,AA,MIA,PHX,1972,0.0,,False,False,False,False,False
538,2015-11-16,MQ,PIT,ORD,413,9.0,,False,False,False,False,False
539,2015-11-28,MQ,ALO,ORD,234,0.0,,False,False,False,False,False
540,2015-07-01,AS,SAT,SEA,1774,0.0,,False,False,False,False,False
541,2015-05-24,AS,OGG,SJC,2355,0.0,,False,False,False,False,False
542,2015-11-26,WN,DAL,MCI,460,0.0,,False,False,False,False,False
543,2015-02-21,WN,FNT,MCO,1011,0.0,,False,False,False,False,False
544,2015-11-10,F9,LAX,ORD,1744,61.0,,True,False,False,False,True
545,2015-01-09,WN,LAX,LAS,236,46.0,,False,False,False,False,True
546,2015-08-16,DL,ATL,MDW,591,0.0,,False,False,False,False,False
547,2015-03-10,OO,ATL,SBN,566,234.0,,False,False,False,False,True
548,2015-03-08,UA,PHL,ORD,678,7.0,,False,False,False,False,False
549,2015-04-11,DL,IND,ATL,432,2.0,,False,False,False,False,False
550,2015-03-30,WN,DCA,IND,500,0.0,,False,False,False,False,False
551,2015-03-17,WN,PWM,BWI,452,1.0,,False,False,False,False,False
552,2015-02-22,UA,PHX,IAH,1009,0.0,,False,False,False,False,False
553,2015-06-25,OO,DAY,ORD,240,11.0,,False,False,False,False,False
554,2015-03-21,WN,ATL,BWI,577,0.0,,False,False,False,False,False
555,2015-01-07,WN,PHX,SNA,338,1.0,,False,False,False,False,False
556,2015-07-11,MQ,TXK,DFW,181,0.0,,False,False,False,False,False
557,2015-05-26,EV,DTW,PIT,201,372.0,,False,False,False,True,False
558,2015-05-14,UA,SNA,EWR,2434,0.0,,False,False,False,False,False
559,2015-02-25,WN,DAL,OKC,181,15.0,,False,False,False,False,False
560,2015-07-29,OO,DEN,LIT,771,20.0,,False,False,False,False,False
561,2015-06-02,DL,SLC,BIL,387,0.0,,False,False,False,False,False
562,2015-06-22,EV,CHO,ATL,457,0.0,,False,False,False,False,False
563,2015-02-11,DL,ICT,ATL,782,0.0,,False,False,False,False,False
564,2015-03-05,UA,DEN,PSP,776,104.0,,False,False,False,True,True
565,2015-03-25,AA,DFW,SAT,247,0.0,,False,False,False,False,False
566,2015-11-17,WN,DEN,PDX,991,59.0,,True,False,False,True,True
567,2015-08-07,UA,LAS,IAD,2065,0.0,,False,False,False,False,False
568,2015-04-01,DL,ORD,ATL,606,0.0,,False,False,False,False,False
569,2015-03-28,B6,FLL,JAX,319,12.0,,False,False,False,False,False
570,2015-03-21,OO,SLC,BIL,387,0.0,,False,False,False,False,False
571,2015-05-20,AA,DFW,DCA,1192,0.0,,False,False,False,False,False
572,2015-05-14,WN,FNT,LAS,1733,0.0,,False,False,False,False,False
573,2015-12-27,DL,SAN,SLC,626,5.0,,False,False,False,False,False
574,2015-08-13,MQ,DFW,MLI,691,0.0,,False,False,False,False,False
575,2015-11-14,DL,SLC,BIL,387,0.0,,False,False,False,False,False
576,2015-11-26,EV,DFW,BTR,383,0.0,,False,False,False,False,False
577,2015-09-17,OO,DEN,ELP,563,0.0,,False,False,False,False,False
578,2015-05-28,WN,MEM,MDW,480,0.0,,False,False,False,False,False
579,2015-04-10,DL,DCA,ATL,547,244.0,,True,False,False,False,True
580,2015-06-25,WN,PDX,SMF,479,1.0,,False,False,False,False,False
581,2015-09-30,WN,AUS,DCA,1315,0.0,,False,False,False,False,False
582,2015-09-25,WN,LAS,MKE,1524,0.0,,False,False,False,False,False
583,2015-06-25,DL,IAH,ATL,689,47.0,,False,False,False,True,True
584,2015-04-15,EV,HSV,ATL,151,1.0,,False,False,False,False,False
585,2015-12-19,NK,DFW,ORD,802,0.0,,False,False,False,False,False
586,2015-06-07,B6,BOS,RDU,612,6.0,,False,False,False,False,False
587,2015-03-29,EV,EWR,CHS,628,0.0,,False,False,False,False,False
588,2015-05-28,UA,DCA,ORD,612,0.0,,False,False,False,False,False
589,2015-01-11,WN,EWR,STL,872,27.0,,False,False,False,False,False
590,2015-08-13,AA,DFW,BOS,1562,11.0,,False,False,False,False,False
591,2015-02-18,WN,MSP,DEN,680,18.0,,False,False,False,False,False
592,2015-02-25,AA,DFW,IAH,224,108.0,,True,False,False,True,True
593,2015-11-15,AA,MSP,DFW,852,0.0,,False,False,False,False,False
594,2015-01-23,WN,HOU,TUL,453,55.0,,False,False,False,False,True
595,2015-12-11,HA,HNL,ITO,216,126.0,,False,False,False,True,False
596,2015-06-30,VX,SFO,BOS,2704,8.0,,False,False,False,False,False
597,2015-01-10,DL,BOS,ATL,946,0.0,,False,False,False,False,False
598,2015-02-19,WN,HOU,BNA,670,0.0,,False,False,False,False,False
599,2015-02-14,OO,LNK,DEN,423,13.0,,False,False,False,False,False
600,2015-05-13,WN,SAN,PHX,304,0.0,,False,False,False,False,False
601,2015-09-02,UA,ORD,CMH,296,0.0,,False,False,False,False,False
602,2015-05-03,DL,MSY,ATL,425,16.0,,True,False,False,False,False
603,2015-07-28,HA,HNL,OGG,100,0.0,,False,False,False,False,False
604,2015-04-02,DL,DCA,DTW,405,0.0,,False,False,False,False,False
605,2015-08-10,WN,PHX,PIT,1814,0.0,,False,False,False,False,False
606,2015-02-14,WN,HOU,MDW,937,3.0,,False,False,False,False,False
607,2015-07-06,WN,SNA,HOU,1357,0.0,,False,False,False,False,False
608,2015-11-08,VX,JFK,LAX,2475,0.0,,False,False,False,False,False
609,2015-03-18,WN,MCO,AUS,994,0.0,,False,False,False,False,False
610,2015-03-27,UA,EWR,MCO,937,116.0,,True,False,False,True,True
611,2015-06-08,WN,OMA,LAX,1330,0.0,,False,False,False,False,False
612,2015-09-26,AA,SFO,JFK,2586,21.0,,False,False,False,False,False
613,2015-04-29,AA,DFW,ORD,802,0.0,,False,False,False,False,False
614,2015-01-30,AA,BDL,MIA,1194,0.0,,False,False,False,False,False
615,2015-06-06,OO,DLH,ORD,397,11.0,,False,False,False,False,False
616,2015-06-27,US,PHL,PHX,2075,8.0,,False,False,False,False,False
617,2015-12-30,WN,PHX,DAL,879,222.0,,True,False,False,True,True
618,2015-03-12,DL,MSP,ATL,907,0.0,,False,False,False,False,False
619,2015-04-30,WN,ICT,MDW,589,0.0,,False,False,False,False,False
620,2015-03-03,US,PHX,FLL,1972,1615.0,Carrier,False,False,False,False,False
621,2015-09-02,WN,DTW,DAL,981,0.0,,False,False,False,False,False
622,2015-08-08,DL,MSP,RAP,489,0.0,,False,False,False,False,False
623,2015-02-25,DL,MKE,MSP,297,8.0,,False,False,False,False,False
624,2015-02-02,F9,MCO,PHL,861,6.0,,False,False,False,False,False
625,2015-11-27,B6,RDU,BOS,612,1.0,,False,False,False,False,False
626,2015-06-27,DL,LAS,JFK,2248,15.0,,False,False,False,False,False
627,2015-09-03,EV,DFW,TYR,102,2.0,,False,False,False,False,False
628,2015-11-28,OO,SNA,SFO,372,0.0,,False,False,False,False,False
629,2015-04-21,DL,BOI,SLC,290,0.0,,False,False,False,False,False
630,2015-06-05,UA,LAX,CLE,2052,0.0,,False,False,False,False,False
631,2015-04-14,WN,BWI,TPA,842,0.0,,False,False,False,False,False
632,2015-01-18,NK,RSW,DTW,1084,0.0,,False,False,False,False,False
633,2015-08-07,DL,LGA,ATL,762,5.0,,False,False,False,False,False
634,2015-02-10,AA,DFW,FLL,1119,4.0,,False,False,False,False,False
635,2015-01-31,WN,BWI,PVD,327,0.0,,False,False,False,False,False
636,2015-03-08,WN,BWI,CMH,337,4.0,,False,False,False,False,False
637,2015-03-01,WN,DTW,STL,440,0.0,,False,False,False,False,False
638,2015-07-27,EV,ATL,MGM,147,7.0,,False,False,False,False,False
639,2015-09-11,OO,SEA,GEG,224,0.0,,False,False,False,False,False
640,2015-02-19,AA,PHL,MIA,1013,0.0,,False,False,False,False,False
641,2015-11-04,AS,LAS,SEA,867,37.0,,True,False,False,False,False
642,2015-05-14,EV,DFW,SHV,190,0.0,,False,False,False,False,False
643,2015-08-04,NK,CLE,DFW,1021,4.0,,False,False,False,False,False
644,2015-08-09,DL,MSP,RSW,1416,0.0,,False,False,False,False,False
645,2015-08-17,EV,ICT,ORD,588,1615.0,National Air System,False,False,False,False,False
646,2015-06-01,WN,SFO,SNA,372,1.0,,False,False,False,False,False
647,2015-03-30,EV,JAX,EWR,820,4.0,,False,False,False,False,False
648,2015-06-26,UA,DEN,IAH,862,126.0,,False,False,False,True,True
649,2015-08-02,WN,JAX,MDW,849,0.0,,False,False,False,False,False
650,2015-11-26,OO,ELP,IAH,667,0.0,,False,False,False,False,False
651,2015-06-24,VX,LGA,DAL,1381,17.0,,False,False,False,False,False
652,2015-03-18,UA,IAH,DCA,1208,0.0,,False,False,False,False,False
653,2015-06-22,UA,DCA,ORD,612,2.0,,False,False,False,False,False
654,2015-01-16,AA,DFW,MSP,852,30.0,,False,False,False,False,False
655,2015-03-18,DL,MKE,MSP,297,0.0,,False,False,False,False,False
656,2015-07-01,DL,ATL,DAB,366,0.0,,False,False,False,False,False
657,2015-09-15,AA,ORD,DFW,802,0.0,,False,False,False,False,False
658,2015-05-11,EV,ATL,HSV,151,3.0,,False,False,False,False,False
659,2015-01-08,DL,TPA,DTW,983,0.0,,False,False,False,False,False
660,2015-02-01,US,CLT,RIC,257,0.0,,False,False,False,False,False
661,2015-12-25,AA,PBI,LGA,1035,0.0,,False,False,False,False,False
662,2015-02-27,AA,DFW,MFE,469,1615.0,Weather,False,False,False,False,False
663,2015-11-06,WN,DAL,BWI,1209,0.0,,False,False,False,False,False
664,2015-11-09,B6,DFW,BOS,1562,1.0,,False,False,False,False,False
665,2015-01-21,WN,SJC,LAS,386,0.0,,False,False,False,False,False
666,2015-11-17,WN,DCA,BNA,562,8.0,,False,False,False,False,False
667,2015-03-20,EV,MSP,MSN,228,0.0,,False,False,False,False,False
668,2015-08-16,DL,ABE,ATL,692,0.0,,False,False,False,False,False
669,2015-09-24,MQ,ORD,SUX,436,0.0,,False,False,False,False,False
670,2015-08-31,EV,EWR,BTV,266,0.0,,False,False,False,False,False
671,2015-06-19,B6,MCO,DCA,759,0.0,,False,False,False,False,False
672,2015-05-22,WN,LAS,SEA,867,121.0,,False,False,False,True,True
673,2015-04-20,B6,LGA,SRQ,1047,453.0,,True,False,False,True,True
674,2015-04-24,OO,LAX,SAN,109,0.0,,False,False,False,False,False
675,2015-08-04,WN,BWI,IND,516,29.0,,True,False,False,True,False
676,2015-05-04,F9,DEN,CLE,1201,11.0,,False,False,False,False,False
677,2015-08-02,WN,LAS,HOU,1235,0.0,,False,False,False,False,False
678,2015-07-30,WN,STL,DAL,546,133.0,,False,False,False,False,True
679,2015-11-28,WN,LAX,RNO,391,0.0,,False,False,False,False,False
680,2015-12-27,OO,ORD,DAY,240,281.0,,True,False,False,True,True
681,2015-08-11,NK,ATL,DTW,594,0.0,,False,False,False,False,False
682,2015-02-24,DL,DTW,MSY,926,6.0,,False,False,False,False,False
683,2015-04-17,WN,OAK,BUR,325,0.0,,False,False,False,False,False
684,2015-11-18,WN,OAK,BUR,325,78.0,,False,False,False,True,True
685,2015-05-25,US,CLT,MCO,468,0.0,,False,False,False,False,False
